proposal_id,sentence_id,text,label
1961,1,"Antiguamente la plaza de la Cebada era una plaza, pues recuperar su uso inicial como plaza publica, la mayor de Madrid.",1
1966,1,Esto se hace en muchas ciudades europeas.,0
1966,2,"Las bicis pueden girar a la derecha con semaforo en rojo, pero el ciclista tiene que detenerse antes, como si fuera un 'ceda al paso'.",1
1968,1,Actualmente para ir de valdebebas a Sanchinarro hay que hacer una especie de U porque el tramo YA construido por el norte del parque no esta abierto todavia.,1
1968,2,Pedimos que se abra,0
1980,1,Estamos luchando contra la financiera UCI y necesitamos que se nos eche una mano pues esta financiera junto con banco Santander nos vendio un producto impagable y queremos juicio y castigo .,1
1985,1,"Incluir el servicio nocturno de autobus lanzadera del aeropuerto en el abono transporte dado que no existe alternativa, solo el bus que cuesta 5 y el taxi que cuesta por lo menos 30.",1
1988,1,"Hola, se tenemos la opcion de la tarjeta azul pero solo vale para la zona A,  por que pagando lo mismo que los de la tercera edad no podemos disfrutar de todas las zonas de transporte?",0
1992,1,"Esta iniciativa es para corregir un gran problema de esta web, ya que se duplican los temas infinitamente, y en cuanto desaparecen de la primera pagina 'se hacen invisibles'.",1
1994,1,Necesitamos un centro de salud que de cobertura al Ensanche de Vallecas ya que el que nos toca por zona queda muy alejado,1
2008,1,Se propone que los semaforos incorporen informacion sobre el tiempo restante hasta el siguiente cambio de fase.,0
2008,2,Estos sistemas existen en otras ciudades del mundo y parecen algo bastante practico.,0
2008,3,"Tanto para vehiculos como para peatones, se visualiza la cuenta atras hasta 0 con los segundos que van quedando hasta el proximo cambio de color de la luz del semaforo.",0
2008,4,Evidentemente no es una prioridad pero se puede introducir a medida que se renueven los semaforos.,1
2008,5,"En mi opinion, ademas esta medida puede contribuir a mejorar la seguridad vial.",0
2011,1,Este paseo ubicado en el barrio de Arganzuela consta de una anchura muy buena pero mal utilizada.,1
2011,2,Un numero excesivo de carriles para un barrio residencial.,0
2015,1,Que no se pueda ir por las aceras con vehiculos de 2 ruedas como bicicletas patines segway patinetes etc etc ya que son un peligro para la gente que vamos por la acera,1
2019,1,Creo que se podria recordar a la gente ser mas limpia dado que las negociaciones con las empresas parecen ser muy largas.,0
2019,2,Se podria informar en los distritos a traves de folletos y carteles.,0
2082,1,Se es complejo pues se esta construyendo la peineta pero desearia que como minimo se haga referendum a abonados del atletico de madrid sobre derribo del estadio vicente calderon,0
2099,1,2 barrios muy cerca para ir en coche pero lejisimos en trasnporte publico.,0
2159,1,"Existen edificios en los que habitan personas, pero que al ser de interes artistico o historico o por ser propiedad de la Iglesia, esta exentos del pago de IBI y no debiera ser asi.",0
2161,1,"Autobuses express de las mismas lineas de la EMT ya existentes, pero con menos paradas y menos frecuencia",1
2166,1,"He solicitado en varias ocasiones informacion acerca del contrato de adjudicacion de la explotacion de las Instalaciones Deportivas Tres Olivos II, solicitando la verificacion del cumplimiento de la normativa vigente (ley de contratos del Sector Publico, normativa y ordenanzas municipales) y quejandome asimismo del uso y el deterioro grave en el que se encuentra actualmente esta instalacion deportiva ( campo de futbol).",0
2166,2,"El Ayuntamiento me informa que ha sacado a concurso la explotacion de esta instalacion ( se supone que en el ano 2006) este ha quedado desierto, por lo que se opto por la cesion al CF Fuencarral, pero que en realidad la persona que lo gestiona , subarrienda este espacio los fines de semana (Este Club de Futbol no lo usa).",0
2166,3,"Incumple cualquier requisito y condiciones de uso, es totalmente irregular, pero ante la falta de demanda para la explotacion, el gobierno anterior opto por este uso temporal.",0
2166,4,No es una adjudicacion directa porque no cumple con los requisitos minimos establecidos en ley (perfil del contratante).,1
2166,5,"Me gustaria que algun gobierno municipal, si es posible el actual, solucione este problema y regularice la situacion en la que se encuentra , poniendo las instalaciones en funcionamiento.",0
2166,6,Si no existe la necesidad de mas instalaciones deportivas se podia estudiar el cambio de uso.,0
2169,1,Considero esencial el mantenimiento de los espacios verdes de los barrios aunque no sean lugares turisticos.,1
2169,2,"El estado de los arboles , las malas hierbas que ahogan a la vegetacion, es lamentable.",0
2187,1,"Ante la denegacion de ayudas a la rehabilitacion durante los ultimos anos por el Ayuntamiento, propongo se sigan controlando estos pero tambien favoreciendo su rehabilitacion.",1
2196,1,ultimamente las mafias han descubierto un nuevo y lucrativo negocio el alquiler o venta de pisos ocupados y encima no tienen riesgo alguno y es muy dificil demostrarlo ya que la ley lo ampara,1
2210,1,"Los autobuses que circulan por el Centro no echan humos contaminantes, esto se debe a la inversion de de 2 planes anticontaminacion municipales, pero en los barrios no se ha hecho nada.",1
2223,1,"Donar medula salva vidas, pero no existe difusion suficiente y para la gente la donacion de medula es una gran desconocida.",1
2223,2,La creacion de una red de ciudades donantes de medula le daria difusion.,0
2236,1,Poner algunos resaltos en paso peatones en calle Berrocal debido a individuos que pasan a veces muy rapido y es zona muy transitada por menores.,1
2238,1,Prohibir el paso de trailers o camiones de gran tonelaje por las calles del barrio de los rosales ya que tienen entradas y salidas por zafiro y plaza los metales para acceder o salir de adif o renfe,1
2242,1,Las piscinas municipales estarian siendo respetuosas con el medio ambiente pues es un ciclo ecologico.,1
2242,2,Habria un gran ahorro y por otro lado no estariamos expuestos al producto quimico.,0
2244,1,"Esta cerrada por crisis institucion, es muy necesaria en la zona, ya que no hay ninguna y mucha demanda.",1
2251,1,"En la calle Alegria de Oria 55, no disponemos de contenedor de plasticos.",0
2251,2,Pienso que es necesario ya que hay varios comercios y sobre todo viviendas que lo necesitan para recilar.,1
2253,1,aumentar con mayor numero de buses la linea 140 porque es muy utilizada y alargarla hasta Vallecas,1
2257,1,Hace ya mas de 100 dias que cambio el gobierno de Madrid y ya algunas personas ansian ver algun cambio.,0
2257,2,porque no emplear alguna pequena partida en mejorar el mobiliario urbano?,0
2276,1,"Ultimamente el centro de Madrid esta mas sucio que nunca, se limpia poco y ya se visto ratas.",0
2276,2,Siento Madrid tan sucio podria perder muchos turistas ya que de esto vive muchos hosteleros.,1
2303,1,Abolicion total del libre horario comercial ya que los trabajadores estamos hartos de no poder conciliar vida familiar y laboral y encima al mismo precio,0
2305,1,Hay que hacer grandes cambios en la gestion por parte de Bonopark S.L. de BiciMAD ya que actualmente me siento completamente estafado y defraudado por esta gestora de BiciMAD con dinero publico.,1
2317,1,El agua sucia de la limpieza de portales y locales se tira a la calle.,0
2317,2,El efecto es feo y poco higienico.,0
2317,3,Tambien es peligroso porque hay gente que se resbala.,0
2319,1,"La propuesta es la instalacion de carriles para el uso exclusivo de bicicletas en Madrid, dado que no los hay y se necesitan , en ciudades como Barcelona hay un uso ejemplar.",1
2347,1,Propongo el cambio del nombre del Distrito de San Blas por el de Canillejas u otro cualquiera ya que su nombre es debido a Blas Pinar por ser el que seguiria los pasos del dictador Francisco Franco.,1
2366,1,Deberian de perseguir mas a este tipo de banda los pues todo el mobiliario urbano es para nuestro uso y disfrute y lo pagamos entre casi todos los ciudadanos.,0
2391,1,Muchas veces nos hemos preguntado quien es el personaje que da nombre a nuestra calle o porque se llama asi.,1
2408,1,"Vengo constatando que no se replantan la mayoria de los arboles que quitan en Madrid ,ya sea en aceras, parques o edificios publicos.",0
2408,2,"No se a que se debe pero me gustaria que se cambiara la tendencia o incluso que , a traves de campanas escolares dirigidas por profesionales municipales ,las llevaran a cabo ninos-as , para que interviniera tambien el factor sensibilizacion.",1
2409,1,"Vengo constatando que no se replantan la mayoria de los arboles que quitan en Madrid ,ya sea en aceras, parques o edificios publicos.",0
2409,2,"No se a que se debe pero me gustaria que se cambiara la tendencia o incluso que , a traves de campanas escolares dirigidas por profesionales municipales ,las llevaran a cabo ninos-as , para que interviniera tambien el factor sensibilizacion.",1
2423,1,"Que sean anulables las sanciones impuestas por un error en la zona de ubicacion del vehiculo, ya que se ha pagado por el estacionamiento y no hay animo de defraudar.",1
2452,1,"El barrio de Arguelles-Moncloa, no tiene ningun centro cultural donde se puedan realizar actividades (estan todos en Aravaca, que aunque es del distrito esta lejisimos)",0
2459,1,"Recuperacion de la sala de estudio de la biblioteca publica Ruiz Egea, puesto que, aunque su tematica se haya especializado en recursos audiovisuales, los vecinos seguimos necesitando estudiar.",1
2468,1,"mi propuesta, es que tenemos que buscar una salida.",0
2468,2,"Por mi o por los que no se, o no veo pero llevamos ya 5 anos yo solo trabajo 1 mes al ano asi ya 5 anos espero reacioneis en mi propuesta gracias",0
2502,1,Los plenos del ayuntamiento pierden mucho tiempo y eficacia porque muchos de sus politicos emplean su tiempo en discursos electorales.,1
2502,2,Esto es un insulto a la ciudadania.,0
2503,1,"Se trata de poner luces discretas que no perjudiquen y respeten el entorno natural de la dehesa de la villa, pues por la noche no se ve absolutamente nada.",1
2504,1,"Esta propuesta es antigua, existe otra igual pero mas desarrollada, por favor apoyar esta https://decide.madrid.es/participatory_budget/investment_projects/5335",0
2566,1,"Unir el Carril Bici de San Martin de la Vega con Madrid Rio y el Anillo Verde, ya que en la actualidad el carril de San Martin de la Vega acaba sin conexion segura con otros carriles de Madrid.",1
2597,1,"Es fundamental volver a una gestion enteramente publica de la tramitacion de licencias de actividades economicas, pues en la actual Agencia de Actividades intervienen empresas privadas.",1
2611,1,"En la actualidad, el Ayuntamiento de Madrid exige el pago del la plusvalia municipal (IIVTNU) aunque se haya vendido la vivienda a un precio inferior al que se compro y se haya perdido dinero.",1
2614,1,"Hay senales de Vado innecesarias porque ya no se utilizan debido a cese de negocios, otras actividades, desaparicion de los titulares, etc.",1
2614,2,Y tambien porque hay caraduras que no pagan.,0
2618,1,"En numerosos parques se ven almendros y otros arboles cuyos frutos se echan a perder porque no son comestibles, cuando con un simple injerto los ciudadanos podriamos disfrutarlos.",1
2625,1,"Los circos que usan animales en sus espactaculos deberian estar prohibidos en la ciudad ya que atentan contra los derechos de los animales y su bienestar, recogidos en la legislacion europea y estatal",1
2644,1,"Propongo se revisen las licencias de todas las terrazas del Barrio de Ibiza, bulevares de Ibiza y Sainz de Baranda y Calle Narvaez, dado que el barrio esta totalmente infestado de ellas.",1
2657,1,"No entiendo de politica, pero si de MALAS gestiones y BLOQUEAR el centro de Madrid los domingos por las mananas por unas carreras...- adjetivos a parte- , es una PESIMA GESTION.",0
2661,1,"La salida 22 de la m40 del tanatorio se cerro, aunque el carril esta operativo.",1
2661,2,Deberia volver a abrirse.,0
2661,3,Hay que dar mucha vuelta para ir al tanatorio o entrar en villaverde,0
2683,1,"concienciar educar a los ciudadanos, a ser civicos, no manchar,(ensuciar) porque asi no hay necesidad de tanta limpieza,.",1
2683,2,"Que envidia en otros paises, y en algunas capitales espanolas,limpisimas.",0
2691,1,"Las autoridades nos piden que reciclemos, pero en las papeleras actuales se mezclan todo tipo de residuos.",0
2691,2,"Hacen falta papeleras de colores para separar papel, plastico y cristal.",0
2710,1,"Las zonas de estacionamiento regulado deben de existir debido a su capacidad disuasoria pero a mi juicio, la tasa para poder aparcar en tu propia zona es bastante injusta.",1
